kind,group_size,arrival_wait_ns,rank,service_ns,group_end_ns,round,behavior,observed_ranks,group_first_start_ns,completion_advance_ns,start_ns,group_ready_ns,iteration,end_ns,group_key,pp_stage,payload_bytes,dependency,dependency_lag_ns,service_scale,predicted_start_ns,predicted_group_ready_ns,predicted_service_ns,predicted_group_end_ns,predicted_completion_advance_ns,predicted_end_ns
dp_rs,16,1697802,188,16127350,1785477756512112121,0,dp_grad_reduce_scatter,16,1785477756330087989,64576,1785477756494286969,1785477756495984771,55,1785477756512047545,dp_grad_reduce_scatter:pg=23,11,3155886080,pp_frontier,0,1.0,1785477756472508989,1785477756478360181,16127350,1785477756494487531,64576,1785477756494422955
dp_rs,16,1846441,189,16127350,1785477756512112121,0,dp_grad_reduce_scatter,16,1785477756330087989,103514,1785477756494138330,1785477756495984771,55,1785477756512008607,dp_grad_reduce_scatter:pg=23,11,3155886080,pp_frontier,0,1.0,1785477756472522198,1785477756478360181,16127350,1785477756494487531,103514,1785477756494384017
dp_rs,16,495353,190,16127350,1785477756512112121,0,dp_grad_reduce_scatter,16,1785477756330087989,8746,1785477756495489418,1785477756495984771,55,1785477756512103375,dp_grad_reduce_scatter:pg=23,11,3155886080,pp_frontier,0,1.0,1785477756467600901,1785477756478360181,16127350,1785477756494487531,8746,1785477756494478785
dp_rs,16,0,191,16127350,1785477756512112121,0,dp_grad_reduce_scatter,16,1785477756330087989,7703,1785477756495984771,1785477756495984771,55,1785477756512104418,dp_grad_reduce_scatter:pg=23,11,3155886080,pp_frontier,0,1.0,1785477756467085103,1785477756478360181,16127350,1785477756494487531,7703,1785477756494479828
edp_ag0,2,0,176,53462996,1785477765087548376,0,expert_dp_param_allgather,2,1785477765034022231,25341,1785477765034085380,1785477765034085380,55,1785477765087523035,expert_dp_param_allgather:pg=1219,11,1887436800,same_rank_dp_ag0,13400,1.0,1785477765012225591,1785477765012225591,53462996,1785477765065688587,25341,1785477765065663246
edp_ag0,2,63149,184,53462996,1785477765087548376,0,expert_dp_param_allgather,2,1785477765034022231,0,1785477765034022231,1785477765034085380,55,1785477765087548376,expert_dp_param_allgather:pg=1219,11,1887436800,same_rank_dp_ag0,12240,1.0,1785477765012162442,1785477765012225591,53462996,1785477765065688587,0,1785477765065688587
edp_ag0,2,0,177,55459289,1785477765089543334,0,expert_dp_param_allgather,2,1785477765034033722,51418,1785477765034084045,1785477765034084045,55,1785477765089491916,expert_dp_param_allgather:pg=1221,11,1887436800,same_rank_dp_ag0,10680,1.0,1785477765012224256,1785477765012224256,55459289,1785477765067683545,51418,1785477765067632127
edp_ag0,2,50323,185,55459289,1785477765089543334,0,expert_dp_param_allgather,2,1785477765034033722,0,1785477765034033722,1785477765034084045,55,1785477765089543334,expert_dp_param_allgather:pg=1221,11,1887436800,same_rank_dp_ag0,15080,1.0,1785477765012173933,1785477765012224256,55459289,1785477765067683545,0,1785477765067683545
edp_ag0,2,0,178,53230138,1785477765087315773,0,expert_dp_param_allgather,2,1785477765034014797,55642,1785477765034085635,1785477765034085635,55,1785477765087260131,expert_dp_param_allgather:pg=1223,11,1887436800,same_rank_dp_ag0,20920,1.0,1785477765012225846,1785477765012225846,53230138,1785477765065455984,55642,1785477765065400342
edp_ag0,2,70838,186,53230138,1785477765087315773,0,expert_dp_param_allgather,2,1785477765034014797,0,1785477765034014797,1785477765034085635,55,1785477765087315773,expert_dp_param_allgather:pg=1223,11,1887436800,same_rank_dp_ag0,10480,1.0,1785477765012155008,1785477765012225846,53230138,1785477765065455984,0,1785477765065455984
edp_ag0,2,0,179,55880298,1785477765089979289,0,expert_dp_param_allgather,2,1785477765034093606,18900,1785477765034098991,1785477765034098991,55,1785477765089960389,expert_dp_param_allgather:pg=1225,11,1887436800,same_rank_dp_ag0,55720,1.0,1785477765012239202,1785477765012239202,55880298,1785477765068119500,18900,1785477765068100600
edp_ag0,2,5385,187,55880298,1785477765089979289,0,expert_dp_param_allgather,2,1785477765034093606,0,1785477765034093606,1785477765034098991,55,1785477765089979289,expert_dp_param_allgather:pg=1225,11,1887436800,same_rank_dp_ag0,54080,1.0,1785477765012233817,1785477765012239202,55880298,1785477765068119500,0,1785477765068119500
edp_ag0,2,0,180,60777747,1785477765094862316,0,expert_dp_param_allgather,2,1785477765034022279,0,1785477765034084569,1785477765034084569,55,1785477765094862316,expert_dp_param_allgather:pg=1227,11,1887436800,same_rank_dp_ag0,17320,1.0,1785477765012224780,1785477765012224780,60777747,1785477765073002527,0,1785477765073002527
edp_ag0,2,62290,188,60777747,1785477765094862316,0,expert_dp_param_allgather,2,1785477765034022279,92238,1785477765034022279,1785477765034084569,55,1785477765094770078,expert_dp_param_allgather:pg=1227,11,1887436800,same_rank_dp_ag0,14240,1.0,1785477765012162490,1785477765012224780,60777747,1785477765073002527,92238,1785477765072910289
edp_ag0,2,0,181,53251308,1785477765087326702,0,expert_dp_param_allgather,2,1785477765033998265,28572,1785477765034075394,1785477765034075394,55,1785477765087298130,expert_dp_param_allgather:pg=1229,11,1887436800,same_rank_dp_ag0,10480,1.0,1785477765012215605,1785477765012215605,53251308,1785477765065466913,28572,1785477765065438341
edp_ag0,2,77129,189,53251308,1785477765087326702,0,expert_dp_param_allgather,2,1785477765033998265,0,1785477765033998265,1785477765034075394,55,1785477765087326702,expert_dp_param_allgather:pg=1229,11,1887436800,same_rank_dp_ag0,10400,1.0,1785477765012138476,1785477765012215605,53251308,1785477765065466913,0,1785477765065466913
edp_ag0,2,9668,182,52856158,1785477765086948053,0,expert_dp_param_allgather,2,1785477765034082227,0,1785477765034082227,1785477765034091895,55,1785477765086948053,expert_dp_param_allgather:pg=1231,11,1887436800,same_rank_dp_ag0,10640,1.0,1785477765012222438,1785477765012232106,52856158,1785477765065088264,0,1785477765065088264
edp_ag0,2,0,190,52856158,1785477765086948053,0,expert_dp_param_allgather,2,1785477765034082227,48843,1785477765034091895,1785477765034091895,55,1785477765086899210,expert_dp_param_allgather:pg=1231,11,1887436800,same_rank_dp_ag0,94401,1.0,1785477765012232106,1785477765012232106,52856158,1785477765065088264,48843,1785477765065039421
edp_ag0,2,0,183,52322033,1785477765086407232,0,expert_dp_param_allgather,2,1785477765034067663,29583,1785477765034085199,1785477765034085199,55,1785477765086377649,expert_dp_param_allgather:pg=1233,11,1887436800,same_rank_dp_ag0,11304,1.0,1785477765012225410,1785477765012225410,52322033,1785477765064547443,29583,1785477765064517860
edp_ag0,2,17536,191,52322033,1785477765086407232,0,expert_dp_param_allgather,2,1785477765034067663,0,1785477765034067663,1785477765034085199,55,1785477765086407232,expert_dp_param_allgather:pg=1233,11,1887436800,same_rank_dp_ag0,12040,1.0,1785477765012207874,1785477765012225410,52322033,1785477765064547443,0,1785477765064547443
edp_ag1,2,0,176,53755451,1785477765243295089,1,expert_dp_param_allgather,2,1785477765189473104,55275,1785477765189539638,1785477765189539638,55,1785477765243239814,expert_dp_param_allgather:pg=1219,11,1887436800,same_rank_dp_ag1,97401,1.0,1785477765167679849,1785477765167679849,53755451,1785477765221435300,55275,1785477765221380025
edp_ag1,2,66534,184,53755451,1785477765243295089,1,expert_dp_param_allgather,2,1785477765189473104,0,1785477765189473104,1785477765189539638,55,1785477765243295089,expert_dp_param_allgather:pg=1219,11,1887436800,same_rank_dp_ag1,10800,1.0,1785477765167613315,1785477765167679849,53755451,1785477765221435300,0,1785477765221435300
edp_ag1,2,10968,177,57631271,1785477765247111371,1,expert_dp_param_allgather,2,1785477765189469132,0,1785477765189469132,1785477765189480100,55,1785477765247111371,expert_dp_param_allgather:pg=1221,11,1887436800,same_rank_dp_ag1,49041,1.0,1785477765167609343,1785477765167620311,57631271,1785477765225251582,0,1785477765225251582
edp_ag1,2,0,185,57631271,1785477765247111371,1,expert_dp_param_allgather,2,1785477765189469132,86542,1785477765189480100,1785477765189480100,55,1785477765247024829,expert_dp_param_allgather:pg=1221,11,1887436800,same_rank_dp_ag1,11520,1.0,1785477765167620311,1785477765167620311,57631271,1785477765225251582,86542,1785477765225165040
edp_ag1,2,46261,178,53638615,1785477765243124349,1,expert_dp_param_allgather,2,1785477765189439473,49738,1785477765189439473,1785477765189485734,55,1785477765243074611,expert_dp_param_allgather:pg=1223,11,1887436800,same_rank_dp_ag1,22760,1.0,1785477765167579684,1785477765167625945,53638615,1785477765221264560,49738,1785477765221214822
edp_ag1,2,0,186,53638615,1785477765243124349,1,expert_dp_param_allgather,2,1785477765189439473,0,1785477765189485734,1785477765189485734,55,1785477765243124349,expert_dp_param_allgather:pg=1223,11,1887436800,same_rank_dp_ag1,12320,1.0,1785477765167625945,1785477765167625945,53638615,1785477765221264560,0,1785477765221264560
edp_ag1,2,0,179,53192991,1785477765242687144,1,expert_dp_param_allgather,2,1785477765189465205,40209,1785477765189494153,1785477765189494153,55,1785477765242646935,expert_dp_param_allgather:pg=1225,11,1887436800,same_rank_dp_ag1,11641,1.0,1785477765167634364,1785477765167634364,53192991,1785477765220827355,40209,1785477765220787146
edp_ag1,2,28948,187,53192991,1785477765242687144,1,expert_dp_param_allgather,2,1785477765189465205,0,1785477765189465205,1785477765189494153,55,1785477765242687144,expert_dp_param_allgather:pg=1225,11,1887436800,same_rank_dp_ag1,11160,1.0,1785477765167605416,1785477765167634364,53192991,1785477765220827355,0,1785477765220827355
edp_ag1,2,0,180,55197674,1785477765244698036,1,expert_dp_param_allgather,2,1785477765189484070,48405,1785477765189500362,1785477765189500362,55,1785477765244649631,expert_dp_param_allgather:pg=1227,11,1887436800,same_rank_dp_ag1,88800,1.0,1785477765167640573,1785477765167640573,55197674,1785477765222838247,48405,1785477765222789842
edp_ag1,2,16292,188,55197674,1785477765244698036,1,expert_dp_param_allgather,2,1785477765189484070,0,1785477765189484070,1785477765189500362,55,1785477765244698036,expert_dp_param_allgather:pg=1227,11,1887436800,same_rank_dp_ag1,11160,1.0,1785477765167624281,1785477765167640573,55197674,1785477765222838247,0,1785477765222838247
edp_ag1,2,0,181,52171813,1785477765241662404,1,expert_dp_param_allgather,2,1785477765189469426,0,1785477765189490591,1785477765189490591,55,1785477765241662404,expert_dp_param_allgather:pg=1229,11,1887436800,same_rank_dp_ag1,10640,1.0,1785477765167630802,1785477765167630802,52171813,1785477765219802615,0,1785477765219802615
edp_ag1,2,21165,189,52171813,1785477765241662404,1,expert_dp_param_allgather,2,1785477765189469426,46859,1785477765189469426,1785477765189490591,55,1785477765241615545,expert_dp_param_allgather:pg=1229,11,1887436800,same_rank_dp_ag1,11160,1.0,1785477765167609637,1785477765167630802,52171813,1785477765219802615,46859,1785477765219755756
edp_ag1,2,0,182,54557401,1785477765244023214,1,expert_dp_param_allgather,2,1785477765189451273,0,1785477765189465813,1785477765189465813,55,1785477765244023214,expert_dp_param_allgather:pg=1231,11,1887436800,same_rank_dp_ag1,10825,1.0,1785477765167606024,1785477765167606024,54557401,1785477765222163425,0,1785477765222163425
edp_ag1,2,14540,190,54557401,1785477765244023214,1,expert_dp_param_allgather,2,1785477765189451273,40902,1785477765189451273,1785477765189465813,55,1785477765243982312,expert_dp_param_allgather:pg=1231,11,1887436800,same_rank_dp_ag1,10720,1.0,1785477765167591484,1785477765167606024,54557401,1785477765222163425,40902,1785477765222122523
edp_ag1,2,43513,183,54292220,1785477765243822398,1,expert_dp_param_allgather,2,1785477765189486665,0,1785477765189486665,1785477765189530178,55,1785477765243822398,expert_dp_param_allgather:pg=1233,11,1887436800,same_rank_dp_ag1,11120,1.0,1785477765167626876,1785477765167670389,54292220,1785477765221962609,0,1785477765221962609
edp_ag1,2,0,191,54292220,1785477765243822398,1,expert_dp_param_allgather,2,1785477765189486665,29379,1785477765189530178,1785477765189530178,55,1785477765243793019,expert_dp_param_allgather:pg=1233,11,1887436800,same_rank_dp_ag1,67480,1.0,1785477765167670389,1785477765167670389,54292220,1785477765221962609,29379,1785477765221933230
edp_rs,2,0,176,218621097,1785477756748509346,0,expert_dp_grad_reduce_scatter,2,1785477756529624760,0,1785477756529888249,1785477756529888249,55,1785477756748509346,expert_dp_grad_reduce_scatter:pg=1219,11,7549747200,same_rank_dp_rs,17886136,1.0,1785477756512263659,1785477756512263659,218621097,1785477756730884756,0,1785477756730884756
edp_rs,2,263489,184,218621097,1785477756748509346,0,expert_dp_grad_reduce_scatter,2,1785477756529624760,67674,1785477756529624760,1785477756529888249,55,1785477756748441672,expert_dp_grad_reduce_scatter:pg=1219,11,7549747200,same_rank_dp_rs,17587005,1.0,1785477756512000170,1785477756512263659,218621097,1785477756730884756,67674,1785477756730817082
edp_rs,2,0,177,208904620,1785477756738649894,0,expert_dp_grad_reduce_scatter,2,1785477756529726543,0,1785477756529745274,1785477756529745274,55,1785477756738649894,expert_dp_grad_reduce_scatter:pg=1221,11,7549747200,same_rank_dp_rs,17633153,1.0,1785477756512120684,1785477756512120684,208904620,1785477756721025304,0,1785477756721025304
edp_rs,2,18731,185,208904620,1785477756738649894,0,expert_dp_grad_reduce_scatter,2,1785477756529726543,67147,1785477756529726543,1785477756529745274,55,1785477756738582747,expert_dp_grad_reduce_scatter:pg=1221,11,7549747200,same_rank_dp_rs,17744643,1.0,1785477756512101953,1785477756512120684,208904620,1785477756721025304,67147,1785477756720958157
edp_rs,2,0,178,214515926,1785477756744130397,0,expert_dp_grad_reduce_scatter,2,1785477756529462776,91624,1785477756529614471,1785477756529614471,55,1785477756744038773,expert_dp_grad_reduce_scatter:pg=1223,11,7549747200,same_rank_dp_rs,17574444,1.0,1785477756511989881,1785477756511989881,214515926,1785477756726505807,91624,1785477756726414183
edp_rs,2,151695,186,214515926,1785477756744130397,0,expert_dp_grad_reduce_scatter,2,1785477756529462776,0,1785477756529462776,1785477756529614471,55,1785477756744130397,expert_dp_grad_reduce_scatter:pg=1223,11,7549747200,same_rank_dp_rs,17476766,1.0,1785477756511838186,1785477756511989881,214515926,1785477756726505807,0,1785477756726505807
edp_rs,2,484453,179,211561721,1785477756741496883,0,expert_dp_grad_reduce_scatter,2,1785477756529450709,57437,1785477756529450709,1785477756529935162,55,1785477756741439446,expert_dp_grad_reduce_scatter:pg=1225,11,7549747200,same_rank_dp_rs,17378125,1.0,1785477756511826119,1785477756512310572,211561721,1785477756723872293,57437,1785477756723814856
edp_rs,2,0,187,211561721,1785477756741496883,0,expert_dp_grad_reduce_scatter,2,1785477756529450709,0,1785477756529935162,1785477756529935162,55,1785477756741496883,expert_dp_grad_reduce_scatter:pg=1225,11,7549747200,same_rank_dp_rs,17866418,1.0,1785477756512310572,1785477756512310572,211561721,1785477756723872293,0,1785477756723872293
edp_rs,2,220734,180,209739525,1785477756739744405,0,expert_dp_grad_reduce_scatter,2,1785477756529784146,0,1785477756529784146,1785477756530004880,55,1785477756739744405,expert_dp_grad_reduce_scatter:pg=1227,11,7549747200,same_rank_dp_rs,17709167,1.0,1785477756512159556,1785477756512380290,209739525,1785477756722119815,0,1785477756722119815
edp_rs,2,0,188,209739525,1785477756739744405,0,expert_dp_grad_reduce_scatter,2,1785477756529784146,83410,1785477756530004880,1785477756530004880,55,1785477756739660995,expert_dp_grad_reduce_scatter:pg=1227,11,7549747200,same_rank_dp_rs,17957335,1.0,1785477756512380290,1785477756512380290,209739525,1785477756722119815,83410,1785477756722036405
edp_rs,2,0,181,210377521,1785477756739962420,0,expert_dp_grad_reduce_scatter,2,1785477756529551925,71745,1785477756529584899,1785477756529584899,55,1785477756739890675,expert_dp_grad_reduce_scatter:pg=1229,11,7549747200,same_rank_dp_rs,17571681,1.0,1785477756511960309,1785477756511960309,210377521,1785477756722337830,71745,1785477756722266085
edp_rs,2,32974,189,210377521,1785477756739962420,0,expert_dp_grad_reduce_scatter,2,1785477756529551925,0,1785477756529551925,1785477756529584899,55,1785477756739962420,expert_dp_grad_reduce_scatter:pg=1229,11,7549747200,same_rank_dp_rs,17543318,1.0,1785477756511927335,1785477756511960309,210377521,1785477756722337830,0,1785477756722337830
edp_rs,2,0,182,212477593,1785477756742289717,0,expert_dp_grad_reduce_scatter,2,1785477756529647534,0,1785477756529812124,1785477756529812124,55,1785477756742289717,expert_dp_grad_reduce_scatter:pg=1231,11,7549747200,same_rank_dp_rs,17781223,1.0,1785477756512187534,1785477756512187534,212477593,1785477756724665127,0,1785477756724665127
edp_rs,2,164590,190,212477593,1785477756742289717,0,expert_dp_grad_reduce_scatter,2,1785477756529647534,81710,1785477756529647534,1785477756529812124,55,1785477756742208007,expert_dp_grad_reduce_scatter:pg=1231,11,7549747200,same_rank_dp_rs,17544159,1.0,1785477756512022944,1785477756512187534,212477593,1785477756724665127,81710,1785477756724583417
edp_rs,2,192867,183,212257642,1785477756742214579,0,expert_dp_grad_reduce_scatter,2,1785477756529764070,88045,1785477756529764070,1785477756529956937,55,1785477756742126534,expert_dp_grad_reduce_scatter:pg=1233,11,7549747200,same_rank_dp_rs,17656349,1.0,1785477756512139480,1785477756512332347,212257642,1785477756724589989,88045,1785477756724501944
edp_rs,2,0,191,212257642,1785477756742214579,0,expert_dp_grad_reduce_scatter,2,1785477756529764070,0,1785477756529956937,1785477756529956937,55,1785477756742214579,expert_dp_grad_reduce_scatter:pg=1233,11,7549747200,same_rank_dp_rs,17852519,1.0,1785477756512332347,1785477756512332347,212257642,1785477756724589989,0,1785477756724589989
dp_ag0,16,838416,192,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,4577,1785477765025555762,1785477765026394178,55,1785477765034075993,dp_param_allgather:pg=25,12,98621440,world_rs_done,28879505,1.0,1785477765003695973,1785477765004534389,7686392,1785477765012220781,4577,1785477765012216204
dp_ag0,16,575274,193,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,496,1785477765025818904,1785477765026394178,55,1785477765034080074,dp_param_allgather:pg=25,12,98621440,world_rs_done,29142647,1.0,1785477765003959115,1785477765004534389,7686392,1785477765012220781,496,1785477765012220285
dp_ag0,16,244387,194,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,30699,1785477765026149791,1785477765026394178,55,1785477765034049871,dp_param_allgather:pg=25,12,98621440,world_rs_done,29473534,1.0,1785477765004290002,1785477765004534389,7686392,1785477765012220781,30699,1785477765012190082
dp_ag0,16,108334,195,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,0,1785477765026285844,1785477765026394178,55,1785477765034080570,dp_param_allgather:pg=25,12,98621440,world_rs_done,29609587,1.0,1785477765004426055,1785477765004534389,7686392,1785477765012220781,0,1785477765012220781
dp_ag0,16,435270,196,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,1800,1785477765025958908,1785477765026394178,55,1785477765034078770,dp_param_allgather:pg=25,12,98621440,world_rs_done,29282651,1.0,1785477765004099119,1785477765004534389,7686392,1785477765012220781,1800,1785477765012218981
dp_ag0,16,896057,197,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,58220,1785477765025498121,1785477765026394178,55,1785477765034022350,dp_param_allgather:pg=25,12,98621440,world_rs_done,28821864,1.0,1785477765003638332,1785477765004534389,7686392,1785477765012220781,58220,1785477765012162561
dp_ag0,16,858283,198,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,44561,1785477765025535895,1785477765026394178,55,1785477765034036009,dp_param_allgather:pg=25,12,98621440,world_rs_done,28859638,1.0,1785477765003676106,1785477765004534389,7686392,1785477765012220781,44561,1785477765012176220
dp_ag0,16,0,199,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,7863,1785477765026394178,1785477765026394178,55,1785477765034072707,dp_param_allgather:pg=25,12,98621440,world_rs_done,29717921,1.0,1785477765004534389,1785477765004534389,7686392,1785477765012220781,7863,1785477765012212918
dp_ag0,16,478727,200,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,45599,1785477765025915451,1785477765026394178,55,1785477765034034971,dp_param_allgather:pg=25,12,98621440,world_rs_done,29239194,1.0,1785477765004055662,1785477765004534389,7686392,1785477765012220781,45599,1785477765012175182
dp_ag0,16,810917,201,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,32112,1785477765025583261,1785477765026394178,55,1785477765034048458,dp_param_allgather:pg=25,12,98621440,world_rs_done,28907004,1.0,1785477765003723472,1785477765004534389,7686392,1785477765012220781,32112,1785477765012188669
dp_ag0,16,545693,202,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,86934,1785477765025848485,1785477765026394178,55,1785477765033993636,dp_param_allgather:pg=25,12,98621440,world_rs_done,29172228,1.0,1785477765003988696,1785477765004534389,7686392,1785477765012220781,86934,1785477765012133847
dp_ag0,16,750629,203,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,46951,1785477765025643549,1785477765026394178,55,1785477765034033619,dp_param_allgather:pg=25,12,98621440,world_rs_done,28967292,1.0,1785477765003783760,1785477765004534389,7686392,1785477765012220781,46951,1785477765012173830
dp_ag0,16,584420,204,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,74926,1785477765025809758,1785477765026394178,55,1785477765034005644,dp_param_allgather:pg=25,12,98621440,world_rs_done,29133501,1.0,1785477765003949969,1785477765004534389,7686392,1785477765012220781,74926,1785477765012145855
dp_ag0,16,433555,205,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,20868,1785477765025960623,1785477765026394178,55,1785477765034059702,dp_param_allgather:pg=25,12,98621440,world_rs_done,29284366,1.0,1785477765004100834,1785477765004534389,7686392,1785477765012220781,20868,1785477765012199913
dp_ag0,16,555282,206,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,52771,1785477765025838896,1785477765026394178,55,1785477765034027799,dp_param_allgather:pg=25,12,98621440,world_rs_done,29162639,1.0,1785477765003979107,1785477765004534389,7686392,1785477765012220781,52771,1785477765012168010
dp_ag0,16,492954,207,7686392,1785477765034080570,0,dp_param_allgather,16,1785477765025498121,14384,1785477765025901224,1785477765026394178,55,1785477765034066186,dp_param_allgather:pg=25,12,98621440,world_rs_done,29224967,1.0,1785477765004041435,1785477765004534389,7686392,1785477765012220781,14384,1785477765012206397
dp_ag1,16,3380049,192,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,9013,1785477765175519562,1785477765178899611,55,1785477765186298271,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87400506,1.0,1785477765153659773,1785477765157039822,7407673,1785477765164447495,9013,1785477765164438482
dp_ag1,16,0,193,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,1544,1785477765178899611,1785477765178899611,55,1785477765186305740,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,88098148,1.0,1785477765157039822,1785477765157039822,7407673,1785477765164447495,1544,1785477765164445951
dp_ag1,16,2677870,194,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,11904,1785477765176221741,1785477765178899611,55,1785477765186295380,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87334034,1.0,1785477765154361952,1785477765157039822,7407673,1785477765164447495,11904,1785477765164435591
dp_ag1,16,4051416,195,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,0,1785477765174848195,1785477765178899611,55,1785477765186307284,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87839906,1.0,1785477765152988406,1785477765157039822,7407673,1785477765164447495,0,1785477765164447495
dp_ag1,16,2412096,196,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,56142,1785477765176487515,1785477765178899611,55,1785477765186251142,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87942398,1.0,1785477765154627726,1785477765157039822,7407673,1785477765164447495,56142,1785477765164391353
dp_ag1,16,2816217,197,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,15376,1785477765176083394,1785477765178899611,55,1785477765186291908,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87796699,1.0,1785477765154223605,1785477765157039822,7407673,1785477765164447495,15376,1785477765164432119
dp_ag1,16,3140197,198,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,3388,1785477765175759414,1785477765178899611,55,1785477765186303896,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87641310,1.0,1785477765153899625,1785477765157039822,7407673,1785477765164447495,3388,1785477765164444107
dp_ag1,16,1675069,199,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,1372,1785477765177224542,1785477765178899611,55,1785477765186305912,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,86974694,1.0,1785477765155364753,1785477765157039822,7407673,1785477765164447495,1372,1785477765164446123
dp_ag1,16,3150395,200,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,34867,1785477765175749216,1785477765178899611,55,1785477765186272417,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87588283,1.0,1785477765153889427,1785477765157039822,7407673,1785477765164447495,34867,1785477765164412628
dp_ag1,16,307321,201,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,33520,1785477765178592290,1785477765178899611,55,1785477765186273764,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87716224,1.0,1785477765156732501,1785477765157039822,7407673,1785477765164447495,33520,1785477765164413975
dp_ag1,16,2113636,202,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,12633,1785477765176785975,1785477765178899611,55,1785477765186294651,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87812451,1.0,1785477765154926186,1785477765157039822,7407673,1785477765164447495,12633,1785477765164434862
dp_ag1,16,3951368,203,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,23241,1785477765174948243,1785477765178899611,55,1785477765186284043,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87943955,1.0,1785477765153088454,1785477765157039822,7407673,1785477765164447495,23241,1785477765164424254
dp_ag1,16,3272191,204,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,15257,1785477765175627420,1785477765178899611,55,1785477765186292027,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87018823,1.0,1785477765153767631,1785477765157039822,7407673,1785477765164447495,15257,1785477765164432238
dp_ag1,16,2996248,205,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,40283,1785477765175903363,1785477765178899611,55,1785477765186267001,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87617068,1.0,1785477765154043574,1785477765157039822,7407673,1785477765164447495,40283,1785477765164407212
dp_ag1,16,3416260,206,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,19702,1785477765175483351,1785477765178899611,55,1785477765186287582,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,87400483,1.0,1785477765153623562,1785477765157039822,7407673,1785477765164447495,19702,1785477765164427793
dp_ag1,16,316254,207,7407673,1785477765186307284,1,dp_param_allgather,16,1785477765174848195,13610,1785477765178583357,1785477765178899611,55,1785477765186293674,dp_param_allgather:pg=25,12,98621440,same_rank_edp_ag0,88263084,1.0,1785477765156723568,1785477765157039822,7407673,1785477765164447495,13610,1785477765164433885
dp_rs,16,158772101,192,15677546,1785477755727672625,0,dp_grad_reduce_scatter,16,1785477755552806980,93442,1785477755553222978,1785477755711995079,55,1785477755727579183,dp_grad_reduce_scatter:pg=25,12,3155886080,pp_frontier,0,1.0,1785477755526419343,1785477755692822798,15677546,1785477755708500344,93442,1785477755708406902
dp_rs,16,158880266,193,15677546,1785477755727672625,0,dp_grad_reduce_scatter,16,1785477755552806980,48114,1785477755553114813,1785477755711995079,55,1785477755727624511,dp_grad_reduce_scatter:pg=25,12,3155886080,pp_frontier,0,1.0,1785477755523343553,1785477755692822798,15677546,1785477755708500344,48114,1785477755708452230
