line_number,evidence_kind,field,value_literal,source_line_sha256,excerpt,deployment_revision_independently_verified,source_path,source_sha256,scope
106,runtime_config_dump,tensor_model_parallel_size,1,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,tensor_model_parallel_size = 1,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,pipeline_model_parallel_size,14,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,pipeline_model_parallel_size = 14,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,virtual_pipeline_model_parallel_size,None,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,virtual_pipeline_model_parallel_size = None,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,sequence_parallel,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,sequence_parallel = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,context_parallel_size,2,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,context_parallel_size = 2,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,expert_model_parallel_size,8,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,expert_model_parallel_size = 8,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,fp16,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,fp16 = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,bf16,True,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,bf16 = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,params_dtype,torch.bfloat16,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,params_dtype = torch.bfloat16,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,gradient_accumulation_fusion,True,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,gradient_accumulation_fusion = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,overlap_moe_expert_parallel_comm,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,overlap_moe_expert_parallel_comm = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,overlap_p2p_comm,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,overlap_p2p_comm = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,batch_p2p_comm,True,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,batch_p2p_comm = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,batch_p2p_sync,True,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,batch_p2p_sync = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,num_layers,52,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,num_layers = 52,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,mtp_num_layers,None,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,mtp_num_layers = None,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,hidden_size,5120,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,hidden_size = 5120,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,num_attention_heads,128,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,num_attention_heads = 128,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,ffn_hidden_size,12288,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,ffn_hidden_size = 12288,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_deepep_num_sms,20,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_deepep_num_sms = 20,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,bias_dropout_fusion,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,bias_dropout_fusion = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,recompute_granularity,'full',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,recompute_granularity = 'full',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,recompute_method,'block',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,recompute_method = 'block',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,recompute_num_layers,4,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,recompute_num_layers = 4,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,fp8,None,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,fp8 = None,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_shared_expert_intermediate_size,3072,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_shared_expert_intermediate_size = 3072,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_shared_expert_overlap,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_shared_expert_overlap = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_ffn_hidden_size,1536,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_ffn_hidden_size = 1536,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_router_load_balancing_type,'aux_loss',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_router_load_balancing_type = 'aux_loss',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_router_topk,6,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_router_topk = 6,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_router_score_function,'softmax',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_router_score_function = 'softmax',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_router_dtype,'fp32',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_router_dtype = 'fp32',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_router_force_load_balancing,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_router_force_load_balancing = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_grouped_gemm,True,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_grouped_gemm = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_token_dispatcher_type,'flex',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_token_dispatcher_type = 'flex',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_enable_deepep,True,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_enable_deepep = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_expert_capacity_factor,2.0,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_expert_capacity_factor = 2.0,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_pad_expert_input_to_capacity,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_pad_expert_input_to_capacity = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_token_drop_policy,'probs',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_token_drop_policy = 'probs',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_permute_fusion,True,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_permute_fusion = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,moe_router_fusion,False,ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,moe_router_fusion = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,cp_comm_type,'a2a',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,cp_comm_type = 'a2a',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
106,runtime_config_dump,transformer_impl,'transformer_engine',ba4583e1e31512a3fb5b03bf2acf12d5ce71e0476930ce6d312ff4fc0303d119,transformer_impl = 'transformer_engine',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
